0	0.0164193
0.132	0.00105794
0.264	0
0.396	0.00756836
0.528	0
0.66	6.51042e-06
0.792	0.000374349
0.924	0
1.056	6.51042e-06
1.188	4.88281e-05
1.32	0
1.452	0
1.584	0
1.716	0
1.848	0
1.98	2.27865e-05
2.112	1.95312e-05
2.244	0
2.376	0
2.508	0.000201823
2.64	3.90625e-05
2.772	0
2.904	2.60417e-05
3.036	1.30208e-05
3.168	0
3.3	0
3.432	0
3.564	0
3.696	0
3.828	0
3.96	3.58073e-05
4.092	1.6276e-05
4.224	1.30208e-05
4.356	0.000139974
4.488	0.000638021
4.62	1.6276e-05
4.752	0.000120443
4.884	0
5.016	0
5.148	4.23177e-05
5.28	0
5.412	0
5.544	0
5.676	0
5.808	0
5.94	0
6.072	0
6.204	0
6.336	0.000107422
6.468	0.000253906
6.6	0
6.732	9.4401e-05
6.864	0
6.996	0
7.128	0
7.26	0
7.392	0
7.524	0
7.656	0
7.788	0
7.92	0
8.052	2.60417e-05
8.184	0
8.316	0.000520833
8.448	2.27865e-05
8.58	8.78906e-05
8.712	0
8.844	0
8.976	0
9.108	0
9.24	6.51042e-06
9.372	0
9.504	0
9.636	0
9.768	0
9.9	0
10.032	0.000133464
10.164	0.000660807
10.296	0
10.428	9.4401e-05
10.56	0
10.692	0
10.824	2.60417e-05
10.956	0
11.088	0
11.22	0
11.352	0
11.484	0
11.616	0
11.748	5.53385e-05
11.88	0
12.012	4.88281e-05
12.144	8.78906e-05
12.276	1.6276e-05
12.408	0
12.54	2.60417e-05
12.672	0
12.804	3.25521e-06
12.936	0
13.068	0
13.2	0
13.332	2.60417e-05
13.464	0
13.596	0
13.728	0.000166016
13.86	0
13.992	0
14.124	0
14.256	6.51042e-06
14.388	0
14.52	2.92969e-05
14.652	0
14.784	0
14.916	0
15.048	0.0205469
15.18	0.0195866
15.312	0.000709635
15.444	0
15.576	5.53385e-05
15.708	0
15.84	3.58073e-05
15.972	1.6276e-05
16.104	0
16.236	0
16.368	0
16.5	0
16.632	6.83594e-05
16.764	0
16.896	0
17.028	3.25521e-05
17.16	3.25521e-05
17.292	1.6276e-05
17.424	0.000208333
17.556	2.92969e-05
17.688	3.25521e-06
17.82	8.46354e-05
17.952	0
18.084	0
18.216	5.53385e-05
18.348	0
18.48	0
18.612	0
18.744	0
18.876	0
19.008	0
19.14	0
19.272	0.000179036
19.404	0
19.536	5.20833e-05
19.668	0
19.8	0
19.932	0
20.064	0
20.196	0
20.328	6.51042e-06
20.46	0
20.592	0
20.724	0
20.856	0
20.988	0.000166016
21.12	6.1849e-05
21.252	0
21.384	0
21.516	2.27865e-05
21.648	7.48698e-05
21.78	0
21.912	0
22.044	0
22.176	0
22.308	3.25521e-06
22.44	0
22.572	0
22.704	0
22.836	0
22.968	0.000445964
23.1	1.30208e-05
23.232	2.27865e-05
23.364	0.000104167
23.496	0
23.628	0
23.76	0
23.892	0
24.024	0
24.156	0
24.288	6.51042e-06
24.42	0
24.552	0
24.684	3.25521e-05
24.816	0
24.948	0.000192057
25.08	0
25.212	4.55729e-05
25.344	1.95312e-05
25.476	0
25.608	0
25.74	0
25.872	0
26.004	0
26.136	0
26.268	0
26.4	0
26.532	0
26.664	0
26.796	0
26.928	0
27.06	0.000172526
27.192	0.000130208
27.324	3.58073e-05
27.456	0
27.588	0
27.72	0
27.852	3.25521e-06
27.984	0
28.116	0
28.248	0
28.38	0
28.512	0
28.644	0
28.776	2.92969e-05
28.908	8.46354e-05
29.04	0.00014974
29.172	0
29.304	0
29.436	0
29.568	0
29.7	0
29.832	0
29.964	6.51042e-05
30.096	0
30.228	0.0161133
